ID,Restaurant Name,Image Source,Discount,Restaurant Link
235,Taste the Yummy Box,https://images.deliveryhero.io/image/stores-glovo/stores/c4772e4ac763590edab693cc983ed01ffa3c6b52f9a20e3e8f99266c50ca0974?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/tasty-box-clj/
236,Pizza Corner,https://images.deliveryhero.io/image/stores-glovo/stores/a280fd8e6aa205e524162751b8f150a3f5a9642df281d6b11d254e9f46a34db7?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/pizza-corner-clj/
237,Shaormeria Samson,https://images.deliveryhero.io/image/stores-glovo/stores/dae4699e91fb4c4a402eb1dde6c7c6fbd1594b7fb353396ee00608013a3acae6?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/shaormeria-samson-clj/
238,Lunchbox Nord,https://images.deliveryhero.io/image/stores-glovo/stores/f36c4fa7564e277b97c640a6f20dfbea956d799b87371a86e61dc5bb0b3c7633?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/lunchbox-nord/
239,Gelateria Bulevard M,https://images.deliveryhero.io/image/stores-glovo/stores/0ea1ca66815fad0e536393977def80d90a8b42737aa5bac4fee9ac47f25d7e7d?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/bulevard-gelaterie-clj-/
240,Sapore,https://images.deliveryhero.io/image/stores-glovo/stores/1e9369dedaabc79e7223711c2792763c0a71fb99fee9716bb11d8864af2260d0?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/sapore-clj/
241,Hugo Bulevard,https://images.deliveryhero.io/image/stores-glovo/stores/7cae998ec026c35a212097c78c62e64d7f71a2850346c639c8b4632284462fb4?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/hugo-bulevard-clj/
242,Cucina D'Italia,https://images.deliveryhero.io/image/stores-glovo/stores/e7b3f25828f05dc72c3c5f8dddbb69886fe34c8f0bb741e3a6463992efababe0?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/cucina-ditalia-clj/
243,Vegan – Cooperativa FruFru,https://images.deliveryhero.io/image/stores-glovo/stores/b685266816cd66a6fcb56ec3397592428ca7d84f61b4e7d5855f39b1fdf11992?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/vegan-cooperativa-frufru-clj/
244,Cofetaria Saveur,https://images.deliveryhero.io/image/stores-glovo/stores/f645e2398ba17d129ec9e6c7a48108eb39f424bcc3bec5b34da2dca5ff794db5?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/cofetaria-saveur/
245,Habemus Papa,https://images.deliveryhero.io/image/stores-glovo/stores/716335b6b3f5457fd1b53937b5721484a858a0cb649760e4e3e42a1062599732?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,-20%,https://glovoapp.com/ro/ro/cluj-napoca/habemus-papa/
246,Bobalicious Bubble Tea,https://images.deliveryhero.io/image/stores-glovo/stores/285140a7b4c34ce72210a408256abfaa9f9b0a1f67de216e53f4d7d6096447d2?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/bobalicious-bubble-tea-clj/
247,Croque Art,https://images.deliveryhero.io/image/stores-glovo/stores/a1f1d6f9f38624d386ae35e3105fb2bb4bd40949e4bbd457f53a4126350858f8?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,-20%,https://glovoapp.com/ro/ro/cluj-napoca/croque-art/
248,Pizza Spaghetti Rex,https://images.deliveryhero.io/image/stores-glovo/stores/856bede04e58adc1d1282dde7bbf058a1db4db6fdcc7e61e07ad8e600694c667?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/pizza-spaghetti-rex-cluj-napoca/
249,Bistro Capriccio,https://images.deliveryhero.io/image/stores-glovo/stores/cd3fe759f036d949dda7efb9be0d6bedf0cb4c15e148246bb4e066057f320df4?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/bistro-capriccio/
250,Pizza Cugini,https://images.deliveryhero.io/image/stores-glovo/stores/7610dc744d4d5073ab4910c5b10432650b56e93926b19c9e2910a0d9cdce44e5?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/cugini-pizza-al-taglio-clj/
251,Twelve by Brava,https://images.deliveryhero.io/image/stores-glovo/stores/3dd3de299d8e808f5205260b172b4d50c3034d5fe421bc511b79266f39718dd8?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/restaurant-twelve/
252,Coffee Break,https://images.deliveryhero.io/image/stores-glovo/stores/c9e5d51c0ec5d687b5a71c1eda7cb476e841a63442e0d47452fdddfee9b5ad46?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,-10%,https://glovoapp.com/ro/ro/cluj-napoca/coffee-break-clj/
253,McDonald's,https://images.deliveryhero.io/image/stores-glovo/stores/4552b740c310c33e41585496b523148e1500e8870b1272baa274014b38a7f27c?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/mcdonald-s-clj/
254,Jerry's Pizza,https://images.deliveryhero.io/image/stores-glovo/stores/0d49d9b340704f623b6f488448cb63e780475e03a1d98d4c7e9978cedf2eb5f1?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/jerrys-pizza-clj/
255,Sushi Master,https://images.deliveryhero.io/image/stores-glovo/stores/e8d5d63648e9ffe72779f0709e7b7b1a8bae3d9179ef1d4a3b5bed0b3e8eca93?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/sushi-masterclj/
256,Cimbru Restaurant,https://images.deliveryhero.io/image/stores-glovo/stores/82d5f4209eab927a22526b1edde6b4bc8cd6f779305120ee2a410c616a630625?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/cimbru-restaurant/
257,Homemade Pizza,https://images.deliveryhero.io/image/stores-glovo/stores/143e68179733fea45dfe13a118e27cba540916f8bc02dfc5155b7f5dc24665a8?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/homemade-pizza/
258,New Age Pizza,https://images.deliveryhero.io/image/stores-glovo/stores/9ea15a913be0ec838cf8879440177a8b28c01a15d3c0f5aea47c519329ed83c2?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/new-age-pizza/
259,Ikura Sushi,https://images.deliveryhero.io/image/stores-glovo/stores/24b48c2a73a2085ebcdbf7a6e719d9d01b17cc732c7a2c7d35a91c0eae718e98?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/ikurasushiclj/
260,L'isola dei sapori,https://images.deliveryhero.io/image/stores-glovo/stores/e26596e3b4c79ae3c260656837bdcfcc74d43b7df263e4370ea66e015fe8b8a1?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/lisola-dei-sapori-clj/
261,Taverna Racilor,https://images.deliveryhero.io/image/stores-glovo/stores/b58cf51eb999f2be619a5d48d4302ee3cabd92ca6f3be26af28a1a226587ce2a?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,-25%,https://glovoapp.com/ro/ro/cluj-napoca/taverna-racilor-clj/
262,Yads,https://images.deliveryhero.io/image/stores-glovo/stores/b7731d4f55273702517faf61a2ac6b16cc4223e26443877c24a48289e297d13c?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/yads-clj/
263,Austrian Taste,https://images.deliveryhero.io/image/stores-glovo/stores/b61d732b2ed6f80868cf7874614a2f3bdaee3350d200a7157b73cb05d0ec3fc1?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/austrian-taste/
264,Sushi Omakase,https://images.deliveryhero.io/image/stores-glovo/stores/d1d8be19a65f1a5a66a8ce63b91db87b8420a309f1b0c876104d1e09ee3575af?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/sushi-omakaseclj/
265,Fresh Box,https://images.deliveryhero.io/image/stores-glovo/stores/147293aec93fd641a2e2b6bf96186c7cfacd4ba14839ab1fe4471afb2299dc67?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/fresh-box/
266,Meron Coffee,https://images.deliveryhero.io/image/stores-glovo/stores/374fe01ccecae9e0840f6dbb30271ab5c12566a52d12c048cac39c112f00ec45?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/meron/
267,Jay Bubble Tea,https://images.deliveryhero.io/image/stores-glovo/stores/9870ec4fd9549725ee9ee35ca8854c42104a284e81a636664686ae34b008b562?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/jay-bubble-tea-clj-c/
268,Pizzeria Michele,https://images.deliveryhero.io/image/stores-glovo/stores/9dff626c5a347508e9298bc2f5c2d72990db64b50153c6469cf66e1499b68718?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/pizzeria-michele-clj/
269,Inizio Restaurant,https://images.deliveryhero.io/image/stores-glovo/stores/148cd73df213aa763c9339d51719c35a94bf999163c041ba006634b6296f6e17?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/inizio-restaurant/
270,Frasca Caffe,https://images.deliveryhero.io/image/stores-glovo/stores/d0fe921ec3476ce863841c642792b35cc8da5ab6aa09c5858ba9873140b8ec4e?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/frasca-caffe-clj/
271,Brisée Bistro,https://images.deliveryhero.io/image/stores-glovo/stores/e380f8bd87ae67ba96333d969de0dd48a84f7703e23123909699c8e61d853214?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/brisee-bistro-clj/
272,Meron CBC,https://images.deliveryhero.io/image/stores-glovo/stores/e46c618a700e08b1915f27489122a99a60ce3e574f6b7d4597491c21abf99e60?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/meron-clj/
273,La Tua Piadina,https://images.deliveryhero.io/image/stores-glovo/stores/00844140665ee9ecc194fc87f51e43ea6b0a9ea88a18823d6e87aa158448080c?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/la-tua-piadina-clj/
274,Fresh Meniu,https://images.deliveryhero.io/image/stores-glovo/stores/3b9d82b6f2795ce5521e2b78bf4546edc4ab6ad17cea89c58b93ec545933a304?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/fresh-meniu-cluj-napoca/
275,Sister's Pizza,https://images.deliveryhero.io/image/stores-glovo/stores/20b79f958f9fa4bfbbfea48c91992a8d882ac1423961396af9e374bc60377c3b?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/sisters-pizza-clj/
276,Los Toreros,https://images.deliveryhero.io/image/stores-glovo/stores/1c4145bcecc6b56c9c5945cbb541ecdd72b45eb798895ecae0d295b81cba484b?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/los-toreros/
277,Candyland Kids,https://images.deliveryhero.io/image/stores-glovo/stores/67b947ab574e5ada57134cc83c54c7489ea34e004e96a2fa48ca94792232ce08?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/candyland-kids-clj/
278,Pizzeria Da Beppe,https://images.deliveryhero.io/image/stores-glovo/stores/37af6adf32ea5bf12f3a32d811624f74b1372b9171155ebd81c2471110341fda?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/pizzeria-da-beppe-clj-/
279,Mare Nera,https://images.deliveryhero.io/image/stores-glovo/stores/d122beb55af4d41aa6400f0648a38c601ce68edaa90d113a6a85a5efbba2e6ee?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/mare-nera/
280,Italo’s Prodotti Italiani Gourmet,https://images.deliveryhero.io/image/stores-glovo/stores/c33f4dd0eef9cb528e551c1ef542c76367bd9aebbb674f357107172f5a80be18?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/italos-prodotti-italiani-gourmet-cluj/
281,Poco Loco,https://images.deliveryhero.io/image/stores-glovo/stores/439a0fc726fa186950143132f11673c86a7d523e413ac30f3924a019f03ae15f?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/poco-loco/
282,Trattoria Pineta,https://images.deliveryhero.io/image/stores-glovo/stores/e89823637d91d745a1f7bb55d90ce070d2ac0223941e0bed2ef863dca1bd8d60?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/trattoria-pineta/
283,Bucataria Treponti,https://images.deliveryhero.io/image/stores-glovo/stores/b9e92faf30e379822df1386ed1bccb50d5ef42db5372866a169e6754477e3475?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/treponti-clj/
284,Casa Vikingilor Express Delivery,https://images.deliveryhero.io/image/stores-glovo/stores/5f0db9f5b02271529590f5b5313e9d9e7460f3544bd50320ea6fe69cad88115d?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/casa-vikingilor/
285,Double Cheese,https://images.deliveryhero.io/image/stores-glovo/stores/317e0018af4a1fd48e0957add1b4497d354f1ff9c2ff6f1133367c95512be9bf?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/double-cheese/
286,Deliciul Urban,https://images.deliveryhero.io/image/stores-glovo/stores/76a854876a01d87b9446fc2af41d7e500daf1a37766f2ab58b53172db0dff34e?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/deliciul-urban/
287,Pizza Factory,https://images.deliveryhero.io/image/stores-glovo/stores/62ecb04e0e46154a1c8efc0440640ba485ffe993616c2346042a42d9b2b98495?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/pizza-factory-clj/
288,Eross Pizza,https://images.deliveryhero.io/image/stores-glovo/stores/811c27d631a6eae403d2fb595a1328b3b5618c609e3bf3a3d21a7286ba81641b?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/eross-pizza-clj/
289,Pizza La Cuptor,https://images.deliveryhero.io/image/stores-glovo/stores/47a84eaf8a1ed9e2e1f51430a923b348e5210d7e34b719cfd55ca558e6792950?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/la-cuptor-clj/
290,Easy Chili,https://images.deliveryhero.io/image/stores-glovo/stores/89c9521c9b6386363f157131448e746ece8affd12c61b2c2be96e2b473d35f0f?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/easy-chili/
291,Pizza Transilvania,https://images.deliveryhero.io/image/stores-glovo/stores/e48d02b1964382a373b7ca8ff2c042881b157658d564a6e89a71b0aa6634614c?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/transilvania-food-clj/
292,Pizza Scandalos,https://images.deliveryhero.io/image/stores-glovo/stores/de8c20e4bd80c0e0dafa5529371e365274e72d634326aac57fa606c92d189c95?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/pizza-scandalos-clj/
293,Back to Davinci,https://images.deliveryhero.io/image/stores-glovo/stores/9dd4061e883e0ff475a547c8a51120d0748145be8a79cd957f05432569af84a1?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/back-to-davinci-clj/
294,Tavernetta,https://images.deliveryhero.io/image/stores-glovo/stores/6b9522cf528a935f41bb7ad43b9c1137172031b3edd7ae337a09b1e6b14b961c?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/tavernetta-truck-clj/
